buyer,category,n_tenders,technology_score
"Consejería de Empresa, Empleo y Energía de las Illes Balears",Other,3,0
"Consejería de Fomento, Articulación del Territorio y Vivienda de la Junta de Andalucía",Other,3,0
Consejería de Hacienda de la Ciudad Autónoma de Melilla,Cloud,3,0
Consejería de Hacienda y Administración Pública,Software & Development,3,4
Consejería de Hacienda y Fondos Europeos del Ayuntamiento de Zaragoza,Other,3,0
"Consejería de Hacienda, Justicia y Asuntos Europeos del Principado de Asturias",Software & Development,3,3
"Consejería de Infraestructuras, Transporte y Vivienda",Infrastructure & Hardware,3,3
"Consejería de Infraestructuras, Transporte y Vivienda",Software & Development,3,3
"Consejería de Movilidad, Transformación Digital e Inteligencia Artificial de la Junta de Castilla y León",AI & Machine Learning,3,3
"Consejería de Política Social, Familias e Igualdad de la Región de Murcia",Other,3,0
"Consejería de Presidencia, Administraciones Públicas, Justicia y Seguridad de la Comunidad Autónoma de Canarias",Other,3,0
"Consejería de Presidencia, Coordinación de la Acción de Gobierno y Cooperación Local",Software & Development,3,4
Consejería de Salud y Servicios Sociales,Software & Development,3,5
Consejería de Sanidad de la Comunidad de Madrid,Data & Analytics,3,0
Consejería de Sanidad. Hospital Universitario del Tajo,Other,3,0
Consejería de Urbanismo y Transporte de la Ciudad Autónoma de Ceuta,Other,3,0
"Consejería de Urbanismo, Infraestructuras, Energía y Vivienda del Ayuntamiento de Zaragoza",Software & Development,3,7
Consejería de la Presidencia de la Junta de Castilla y León,Software & Development,3,2
"Consejería de Área de Medio Ambiente, Clima, Energía y Conocimiento del Cabildo de Gran Canaria",Software & Development,3,2
"Consejería delegada de ACOSOL, S.A.U.",Software & Development,3,3
Consejo Directivo de la Mancomunidad de Interés General Valladolid y su Alfoz,Other,3,0
Consejo Ejecutivo del Consorcio Almanzora Levante Vélez Para La Recogida de Rsu,Other,3,0
Consejo Rector de la Fundación Municipal de Cultura de Siero,Other,3,0
Consejo Rector del Consorcio Centro Federico García Lorca,Other,3,0
Consejo Rector del Consorcio Granada para la Música,Other,3,0
Consejo Rector del Instituto Municipal para la Promoción de la Actividad Física y el Deporte del Ayuntamiento de Las Palmas de Gran Canaria,Other,3,0
Consejo de Administración de Aigües de Cullera S.A.,Other,3,0
Consejo de Administración de Aigües de Cullera S.A.,Software & Development,3,1
"Consejo de Administración de Alaquàs Empresa Municipal, S.L.",Other,3,0
Consejo de Administración de Aquaoleiros S.A.,Other,3,0
"Consejo de Administración de Casco Antiguo de Cartagena, S.A.",Other,3,0
Consejo de Administración de Cementerios de Gijón SA (CEGISA),Other,3,0
"Consejo de Administración de Ferias Jaén, S.A.M.P. Unipersonal",Other,3,0
"Consejo de Administración de Gestió Municipal de Neteja, S.L.",Other,3,0
"Consejo de Administración de Iniciativa Municipal para la Vivienda, S.A.",Other,3,0
"Consejo de Administración de Marratxi XXI, S.A.U.",Software & Development,3,3
Consejo de Administración de Mercados Centrales de Abastecimiento de Murcia S.A. - MERCAMURCIA,Other,3,0
"Consejo de Administración de Mercados Centrales de Abastecimiento de Santiago, Mercagalicia S.A.",Other,3,0
Consejo de Administración de Mogán Gestión Municipal S.L.U.,Other,3,0
"Consejo de Administración de Murcia Alta Velocidad, S.A.",Other,3,0
Consejo de Administración de Obimace S.L.,Other,3,0
Consejo de Administración de Puerto Deportivo de Fuengirola S.A.M,Other,3,0
Consejo de Administración de Radiotelevisión Ceuta S.A.,Other,3,0
Consejo de Administración de Rivas-Vaciamadrid Empresa Municipal de Servicios S.A. (Rivamadrid),Software & Development,3,3
Consejo de Administración de Servicios y Estudios para la Navegación Aérea y la Seguridad Aeronáutica S.M.E. M.P. S.A.,Software & Development,3,0
"Consejo de Administración de Sociedad de Activos Inmobiliarios Campus Comillas, S.L.U.",Other,3,0
Consejo de Administración de Soderin Veintiuno Desarrollo y Vivienda S.A.U.,Software & Development,3,3
Consejo de Administración de la Compañía para la Gestión de Residuos Sólidos en Asturias S.A.,Infrastructure & Hardware,3,3
"Consejo de Administración de la Empresa Municipal de Aguas de Córdoba, S.A.",Software & Development,3,0
Consejo de Administración de la Empresa Municipal de Servicios de Medio Ambiente Urbano de Gijón (EMULSA),Infrastructure & Hardware,3,3
Consejo de Administración de la Empresa Provincial de Aguas de Córdoba S.A.,Data & Analytics,3,0
"Consejo de Administración de la Empresa Pública de Servicios de Quart de Poblet, GESQUART S.L.",Other,3,0
"Consejo de Administración de la Oficina de Proyectos Europeos del Gobierno de Cantabria, S.L.",Other,3,0
Consejo de Administración de la Residencia Estudiantil y Centro de Estudios Ramón Pignatelli S.A.,Other,3,0
"Consejo de Administración de la Sociedad Anónima Municipal Autobuses Urbanos de Valladolid S.A, (AUVASA)",Software & Development,3,4
Consejo de Administración de la Sociedad Fomento de Alcañiz,Other,3,0
"Consejo de Administración de la Sociedad Municipal Cádiz 2012, S.A.",Other,3,0
"Consejo de Administración de la Sociedad Municipal de Aparcamientos y Servicios, S.A.",Other,3,0
"Consejo de Administración de la Sociedad Suelo y Vivienda de Lorca, S.A.",Other,3,0
"Consejo de Administración de la Sociedad de Desarrollo de Santa Cruz de Tenerife, S.A.U.",Software & Development,3,3
Consejo de Administración de la Societat Municipal d'Aparcaments i Projectes S.A.,Software & Development,3,5
"Consejo de Administración del Centro Intermodal de Logística S.A., S.M.E.",Infrastructure & Hardware,3,3
Consejo de Administración del Palacio de Congresos de Huesca S.A.,Other,3,0
Consejo de Administración del Servicio de Gestión Medioambiental de Orihuela S.L.,Other,3,0
Consejo de Administración del Tanatorio Público de Alcañiz,Other,3,0
Consejo de Coordinación de la Agrupación Europea de Cooperación Territorial Duero-Douro,Other,3,0
Consejo de Seguridad Nuclear,Software & Development,3,4
"Consejo de la Mancomunidad de Desarrollo Turístico de Haro, Briñas, Casalarreina, Ollauri y Sajazarra",Software & Development,3,3
Consell Executiu del Consell Insular d'Eivissa,Software & Development,3,1
Consell Rector del Patronat Municipal D'Escoles D'Infants,Other,3,0
"Conselleria de Política Territorial, Obras Públicas y Movilidad",Other,3,0
"Consellería de Presidencia, Justicia y Deportes",Other,3,0
Consorci Mar Parc de Salut de Barcelona,Other,3,0
Consorcio de Turismo Ribeira Sacra,Other,3,0
Consorcio del Castillo de San Pedro de Jaca,Other,3,0
"Consorcio para el Diseño, Construcción, Equipamiento y Explotación del Sistema de Observación Costero de las Illes Balears",Other,3,0
Construcciones e Infraestructuras Educativas de la Generalitat Valenciana S.A.,Other,3,0
Coordinación General de la Alcaldía,Software & Development,3,5
"Coordinador General de Economía, Hacienda, Patrimonio y Contratación del Ayuntamiento de las Las Palmas de Gran Canaria",Software & Development,3,2
"Corporació Catalana de Mitjans Audiovisuals, SA (CCMA, SA)",Other,3,0
Cuadrilla de Gorbeialdea - Cuadrilla de Gorbeialdea,Software & Development,3,3
"Cámara Oficial de Comercio, Industria, Servicios y Navegación de Sevilla",Software & Development,3,3
Delegación Especial de la Agencia Tributaria en Aragón,Other,3,0
Delegación Especial del Estado en el Consorcio de la Zona Franca de Cádiz,Infrastructure & Hardware,3,3
"Delegación Provincial de la Consejería de Agricultura, Ganadería y Desarrollo Rural en Cuenca",Software & Development,3,3
Delegación Provincial de la Consejería de Fomento en Guadalajara,Other,3,0
Delegación Territorial de la Junta de Castilla y León de Soria (Comisión Territorial de Mejoras de Soria),Other,3,0
Delegación de Economía y Hacienda en Barcelona,Other,3,0
Delegación del Gobierno en Andalucía,Other,3,0
Delegación del Gobierno en Cataluña,Other,3,0
Delegación del Gobierno en Murcia,Other,3,0
Delegación del Área de Fomento del Empleo,Software & Development,3,3
Delegada de la Empresa Provincial de Informática de Cádiz S.A. - EPICSA,Software & Development,3,3
"Departamento de Economía, Empleo e Industria del Gobierno de Aragón",Other,3,0
Departamento de Educación del Gobierno de Navarra,Other,3,0
Departamento de Salud Alicante. Dirección Económica-Gerencia,Software & Development,3,4
Departamento de Salud La Fe. Dirección Económica-Gerencia,AI & Machine Learning,3,3
Departamento de Salud de Manises. Dirección Económica-Gerencia,Software & Development,3,2
Departamento de Salud de Sagunto. Dirección Económica-Gerencia,Software & Development,3,4
Departamento de Salud de Valencia Clínico. Dirección Económica-Gerencia,Infrastructure & Hardware,3,3
"Departamento de Vertebración del Territorio, Movilidad y Vivienda",Other,3,0
Departamentos del Consell Insular de Mallorca,Data & Analytics,3,0
"Desaladora de Escombreras, S.A.U.",Software & Development,3,0
Diputación Foral de Bizkaia - Departamento de Administración Pública y Relaciones Institucionales,Other,3,0
Diputación Foral de Gipuzkoa - Departamento de Infraestructuras Viarias y Estrategia Territorial,Infrastructure & Hardware,3,3
Diputación Provincial de Cádiz,Infrastructure & Hardware,3,3
Diputación Provincial de Teruel,Software & Development,3,3
"Diputada delegada de Presidencia, Gobierno Interior y Vivienda",Software & Development,3,3
Dirección General Económico-Financiera de la Entidad Pública Empresarial RENFE-Operadora,AI & Machine Learning,3,4
"Dirección General de Axis Participaciones Empresariales S.G.E.I.C., S.A., S.M.E.",Other,3,0
"Dirección General de Desarrollo Rural, Innovación y Formación Agroalimentaria",Software & Development,3,3
Dirección General de Edar Bens S.A.,Other,3,0
Dirección General de Estrategias de Movilidad,Other,3,0
"Dirección General de Gestión Económica, Contratación e Infraestructuras de la Conselleria de Sanidad",AI & Machine Learning,3,5
"Dirección General de Gestión Económica, Contratación e Infraestructuras de la Conselleria de Sanidad",Data & Analytics,3,3
Dirección General de Planificación Económica,Infrastructure & Hardware,3,3
Dirección General de Planificación y Gestión Educativa,Other,3,0
Dirección General de Producción Agroalimentaria y Cooperativas de la Junta de Comunidades de Castilla-La Mancha,Other,3,0
Dirección General de Producción Agroalimentaria y Cooperativas de la Junta de Comunidades de Castilla-La Mancha,Software & Development,3,3
Dirección General de Relaciones con la Administración de Justicia,Infrastructure & Hardware,3,1
"Dirección General de Renfe Mercancías Sociedad Mercantil Estatal, S.A.",Software & Development,3,2
Dirección General de SOLIMAT,Cloud,3,4
Dirección General de Seguridad del Gobierno de Canarias,Software & Development,3,5
Dirección General de Transporte por Carretera y Ferrocarril,Other,3,0
Dirección General de la Agència Valenciana de Seguretat Ferroviària,Other,3,0
Dirección General de la Fundación Ciudad de la Energía,Cybersecurity,3,5
Dirección General de la Fundación General de la Universidad de Málaga,Other,3,0
"Dirección General de la Mutual Midat Cyclops, Mutua Colaboradora con la Seguridad Social, nº 1",Infrastructure & Hardware,3,0
Dirección General del Consejo Insular de la Energía de Gran Canaria,Infrastructure & Hardware,3,3
Dirección General del Consorcio de la Institución Ferial de Castilla y León del Ayuntamiento de Valladolid,Other,3,0
Dirección General del Instituto Geográfico Nacional,Software & Development,3,2
Dirección General del Instituto de Mayores y Servicios Sociales,Data & Analytics,3,0
Dirección General del Instituto para la Diversificación y Ahorro de la Energía (IDAE),Software & Development,3,2
Dirección Gerencia de Gestión Ambiental de Castilla-La Mancha S.A.,Infrastructure & Hardware,3,2
Dirección Gerencia de Limpieza de Málaga Sociedad Anónima Municipal,Software & Development,3,5
"Dirección Gerencia de Unión de Mutuas, Mutua Colaboradora con la Seguridad Social Nº 267",Infrastructure & Hardware,3,1
Dirección Gerencia de la Agencia del Agua de Castilla-La Mancha,Other,3,0
Dirección Gerencia de la Agència Valenciana de Protecció del Territori,Other,3,0
Dirección Gerencia del Complejo Hospitalario Universitario Insular Materno Infantil,Software & Development,3,2
"Dirección Gerente de Aguas de Cieza, S.A.",Other,3,0
Dirección Gerente del Hospital Universitario Nuestra Señora de Candelaria,Software & Development,3,2
Dirección Insular de Igualdad y Diversidad del Cabildo Insular de Tenerife,Other,3,0
Dirección Insular de Medio Natural del Cabildo Insular de Tenerife,Infrastructure & Hardware,3,2
"Dirección Insular de Planificación Territorial, Paisaje y Patrimonio Histórico del Cabildo Insular de Tenerife",Other,3,0
"Dirección Insular de Recursos Humanos, Servicio Público y Transformación Digital del Cabildo Insular de Tenerife",Software & Development,3,2
Dirección Insular de la Administración General del Estado en Ibiza y Formentera,Other,3,0
Dirección Provincial del Servicio Público de Empleo Estatal en Badajoz,Other,3,0
Dirección Provincial del Servicio Público de Empleo Estatal en Illes Balears,Other,3,0
Dirección Provincial del Servicio Público de Empleo Estatal en Málaga,Other,3,0
Dirección de Barcelona Supercomputing Center - Centro Nacional de Supercomputación (BSC-CNS),Cybersecurity,3,3
Dirección de Suma Gestión Tributaria. Diputación de Alicante,Infrastructure & Hardware,3,2
Dirección de la Agencia Española de Medicamentos y Productos Sanitarios,Software & Development,3,3
Dirección de la Agencia Estatal de Seguridad Ferroviaria,Infrastructure & Hardware,3,1
Dirección de la Agencia para la Calidad del Sistema Universitario de Castilla y León,Software & Development,3,3
Dirección de la Fundación Campus Tecnológico de Algeciras,Other,3,0
Dirección de la Fundación Residencia de Estudiantes,Other,3,0
Dirección de la Fundación para el Fomento en Asturias de la Investigación Científica Aplicada y la Tecnología,Other,3,0
Dirección de la Fundación para la Internacionalización de las Administraciones Públicas,Cloud,3,5
Dirección de la Sociedad de Salvamento y Seguridad Marítima,Infrastructure & Hardware,3,0
Dirección del Centro Asociado a la UNED en Illes Balears,Other,3,0
Dirección del Centro Asociado a la UNED en La Rioja,Other,3,0
Dirección del Centro Asociado de la UNED de Alzira-Valencia,Other,3,0
Dirección del Centro Asociado de la UNED en Madrid,Other,3,0
Dirección del Centro Estatal de Autonomía Personal y Ayudas Técnicas (CEAPAT) - IMSERSO,Other,3,0
Dirección del Centro Penitenciario Alicante Cumplimiento,Other,3,0
Dirección del Centro Penitenciario Madrid V,Other,3,0
Dirección del Centro Penitenciario de Albolote,Other,3,0
Dirección del Centro Penitenciario de Alicante II (Villena),Other,3,0
Dirección del Centro Penitenciario de Mallorca,Other,3,0
Dirección del Centro Penitenciario de Tenerife,Other,3,0
Dirección del Centro Penitenciario de Zaragoza,Other,3,0
Dirección del Centro de Estudios Jurídicos O.A.,Infrastructure & Hardware,3,3
Dirección del Centro de Estudios Jurídicos O.A.,Software & Development,3,2
Dirección del Consorcio Universitario del Centro Asociado a la UNED en Albacete,Other,3,0
Dirección del Consorcio de Tributos de Tenerife,Infrastructure & Hardware,3,1
Dirección del Consorcio de la Comunidad de Trabajo de los Pirineos,Other,3,0
Dirección del Establecimiento Penitenciario de Valencia,Other,3,0
Dirección del Instituto Nacional de Gestión Sanitaria (INGESA),Infrastructure & Hardware,3,3
Dirección del Instituto Valenciano de Seguridad y Salud en el Trabajo,Other,3,0
Dirección del Parc Cientific Universitat de València,Software & Development,3,1
Director Gerente de FREMAP,AI & Machine Learning,3,5
"Director Gerente de la Empresa Municipal de Transports Urbans de Palma, S. A.",Infrastructure & Hardware,3,1
Distrito de Latina,Software & Development,3,3
Distrito de Tetuán,Software & Development,3,3
Distrito de Vicálvaro,Software & Development,3,3
EIT Urban Mobility,Software & Development,3,6
ENAGAS TRANSPORTE S.A.U.,Other,3,0
ENAIRE. Dirección Regional Navegación Aérea. Región Este,Infrastructure & Hardware,3,1
ENAIRE. Dirección Regional Navegación Aérea. Región Este,Software & Development,3,0
ENAIRE. Dirección Región Sur,Infrastructure & Hardware,3,1
El Puerto de Santa María Global S.L.U.,Software & Development,3,1
"Empresa de Transformación Agraria S.A.,S.M.E., M.P., (TRAGSA)",AI & Machine Learning,3,3
"Endesa, S. A. y todas las sociedades y establecimientos permanentes del Grupo ENEL radicados en España y Portugal",Software & Development,3,5
Ens d'Abastament d'Aigua Ter-Llobregat (ATL),Software & Development,3,6
Entidad Regional de Saneamiento y Depuración de Aguas Residuales (ESAMUR),Software & Development,3,3
"European Commission, PMO - Office for the Administration and Payment of Individual Entitlements",Other,3,0
European Foundation for the Improvement of Living and Working Conditions,Other,3,0
European Union Intellectual Property Office,Other,3,0
"Eusko Trenbideak Ferrocarriles Vascos, S.A. - EuskoTrenbideak FFCC Vascos, S.A.U.",Other,3,0
"Ferrocarril Metropolità de Barcelona, SA",Infrastructure & Hardware,3,3
Fons de Garantia Agrària i Pesquera de les Illes Balears - FOGAIBA,Infrastructure & Hardware,3,1
Fundació Hospital Universitari Vall d'Hebron - Institut de Recerca,Software & Development,3,3
Fundació Parc recerca i Innovació Universitat de Girona,Other,3,0
Fundació de Gestió Sanitària de l’Hospital de la Santa Creu i Sant Pau.,Software & Development,3,4
Fundación Instituto de Investigación Sanitaria Illes Balears,Software & Development,3,2
Fundación Integra,Cybersecurity,3,5
Fundación Integra,Software & Development,3,6
Fundación Moto Engineering Foundation,Other,3,0
Fundación Pública Gallega Centro Tecnológico de Supercomputación de Galicia,Software & Development,3,0
Fundación Rioja Salud,Software & Development,3,3
Fundación Universidades y Enseñanzas Superiores de Castilla y León,Other,3,0
Fundación de la Comunitat Valenciana para la Gestión de (ISABIAL),Infrastructure & Hardware,3,0
Fundación del Sector Público Estatal Centro Nacional de Investigaciones Oncológicas Carlos III,Infrastructure & Hardware,3,3
